country,crop_type,disease_name,avg_disease_probability,avg_yield_loss_percent,avg_economic_loss_usd_per_hectare,avg_food_security_impact_score,records
Nigeria,Tea,Tea Blister Blight,0.6146981481481482,43.23796296296296,17759.42101851852,59.94842592592593,108
Thailand,Cauliflower,Cauliflower Root Rot,0.6145878787878788,43.46424242424242,15470.418787878789,61.1109090909091,33
Vietnam,Banana,Black Sigatoka,0.614564,43.4638,18504.7546,59.299800000000005,50
Argentina,Banana,Panama Disease,0.6145267857142857,42.20214285714286,18360.324464285713,58.20178571428572,56
Brazil,Mung Bean,Mung Bean Root Rot,0.6145194444444444,42.81444444444444,19515.483333333334,60.24777777777778,36
Vietnam,Barley,Barley Mosaic Virus,0.6144205128205128,44.2348717948718,17785.51153846154,60.26410256410257,39
Pakistan,Pomegranate,Pomegranate Mosaic Virus,0.6143794117647059,43.40852941176471,18064.441764705884,61.80911764705882,34
Argentina,Barley,Barley Mosaic Virus,0.6143268292682927,42.75780487804878,20203.168536585366,60.093658536585366,41
France,Sugarcane,Red Rot,0.6142684210526316,42.78719298245614,18437.441754385964,59.64298245614035,57
Argentina,Tomato,Tomato Yellow Leaf Curl Virus,0.6142636363636365,43.21030303030303,18925.355454545454,60.50272727272728,33
Argentina,Chickpea,Ascochyta Blight,0.6141481481481482,43.47259259259259,17255.704074074074,60.46629629629629,108
Thailand,Carrot,Carrot Leaf Spot,0.6141285714285714,43.55571428571428,21694.242857142857,60.0947619047619,42
Ethiopia,Cucumber,Downy Mildew,0.6141037037037037,43.65675925925926,17143.274814814813,60.82212962962963,108
Thailand,Groundnut,Tikka Leaf Spot,0.6140407407407408,43.56564814814815,17858.70287037037,60.68138888888889,108
Indonesia,Okra,Okra Root Rot,0.6140322580645161,42.27483870967742,20383.620967741936,58.38870967741936,31
Indonesia,Chili,Anthracnose,0.6139351851851851,42.857129629629625,18043.896666666667,58.68842592592593,108
France,Millet,Millet Mosaic Virus,0.6139179487179487,43.7723076923077,18776.95487179487,61.311025641025644,39
Papua New Guinea,Eggplant,Phomopsis Blight,0.6138416666666666,42.881759259259255,19093.908796296295,58.785740740740735,108
Indonesia,Wheat,Powdery Mildew,0.613812,42.9958,18997.8556,58.346199999999996,50
Nigeria,Cabbage,Black Rot,0.6137944444444444,43.41407407407408,18983.574722222223,60.910185185185185,108
Argentina,Cocoa,Cocoa Mosaic Virus,0.6137911764705882,43.88823529411765,17421.64176470588,61.11382352941176,34
Bangladesh,Tomato,Tomato Early Blight,0.6137315789473684,43.66368421052632,17425.47,59.72184210526316,38
Nigeria,Eggplant,Phomopsis Blight,0.6135675925925925,43.79101851851852,19203.17777777778,60.9225,108
France,Pomegranate,Pomegranate Mosaic Virus,0.6135527777777778,42.70861111111111,20494.070555555558,59.26027777777777,36
Nigeria,Carrot,Carrot Root Rot,0.6134844444444444,43.692,19807.337333333333,60.55511111111111,45
USA,Cocoa,Cocoa Mosaic Virus,0.6134710526315789,43.04394736842105,18307.205,59.505,38
Thailand,Eggplant,Phomopsis Blight,0.6134703703703704,43.48546296296296,19463.013518518517,60.85601851851852,108
Bangladesh,Apple,Apple Scab,0.6134638888888888,42.716388888888886,18739.19462962963,58.69101851851852,108
Spain,Coffee,Coffee Leaf Rust,0.6134111111111111,43.65416666666666,18595.933333333334,60.11768518518519,108
Germany,Pomegranate,Pomegranate Mosaic Virus,0.6131738095238095,44.423095238095236,18262.814523809524,61.36857142857143,42
Ethiopia,Eggplant,Phomopsis Blight,0.6131675925925926,43.1375,17392.926296296297,60.10388888888889,108
Spain,Tomato,Tomato Yellow Leaf Curl Virus,0.6130619047619048,41.27309523809524,17971.764285714286,58.33380952380952,42
Vietnam,Carrot,Carrot Root Rot,0.61304,43.830666666666666,18646.027777777777,60.29244444444444,45
Vietnam,Maize,Maize Smut,0.6129921568627451,42.93,18783.704901960784,58.69745098039216,51
Italy,Cocoa,Cocoa Mosaic Virus,0.61298,43.00775,20442.4015,61.18925,40
Colombia,Sorghum,Sorghum Root Rot,0.61295625,43.36625,21859.6253125,60.6725,32
Bangladesh,Maize,Northern Corn Leaf Blight,0.6128851063829787,42.253404255319154,21626.803617021276,58.79212765957447,47
Germany,Coffee,Coffee Leaf Rust,0.6126287037037037,43.208333333333336,18696.478055555555,60.24444444444444,108
Ukraine,Cauliflower,Cauliflower Mosaic Virus,0.6126037037037037,42.6337037037037,19467.349259259263,60.044074074074075,27
Vietnam,Garlic,Garlic Mosaic Virus,0.6125690476190476,42.33809523809524,17836.334285714285,57.950714285714284,42
Vietnam,Pea,Pea Root Rot,0.6125466666666667,41.99133333333333,17015.263777777778,57.38644444444444,45
New Zealand,Carrot,Carrot Mosaic Virus,0.6125272727272727,44.09606060606061,20073.64878787879,61.65515151515151,33
Brazil,Carrot,Carrot Leaf Spot,0.6124975609756098,43.72317073170732,20498.250731707318,60.55487804878049,41
Argentina,Okra,Okra Mosaic Virus,0.6124666666666667,43.98555555555556,20472.881388888887,61.57111111111111,36
India,Mung Bean,Mung Bean Leaf Spot,0.612435,44.670249999999996,17093.55725,61.657,40
India,Guava,Guava Mosaic Virus,0.6123222222222222,44.19277777777778,17587.243333333332,61.373333333333335,36
USA,Cotton,Cotton Leaf Curl Virus,0.6123156862745098,43.67901960784314,16908.603725490197,59.94705882352942,51
Australia,Millet,Millet Mosaic Virus,0.612305,43.77625,17568.9635,62.552499999999995,40
Ghana,Garlic,Garlic Root Rot,0.6122948717948719,42.695897435897436,18629.327435897438,60.67589743589744,39
Colombia,Canola,Canola Leaf Spot,0.612271875,43.121875,17325.9475,60.31375,32
Indonesia,Grapes,Downy Mildew,0.6122592592592592,42.748981481481486,16787.437314814815,58.41555555555556,108
Ethiopia,Sorghum,Sorghum Root Rot,0.612225641025641,40.666666666666664,16695.395128205128,58.05358974358975,39
Ethiopia,Rice,Bacterial Leaf Blight,0.6122129032258065,43.041612903225804,19793.689677419356,60.45129032258065,31
USA,Canola,Canola Mosaic Virus,0.612185294117647,42.055588235294124,17183.576176470586,59.5514705882353,34
Mexico,Chickpea,Ascochyta Blight,0.6121731481481482,44.98259259259259,18506.22425925926,63.39962962962963,108
Turkey,Cotton,Cotton Leaf Curl Virus,0.6121479999999999,43.2694,17865.6238,59.9622,50
Indonesia,Potato,Early Blight,0.6119912280701754,42.56649122807018,19351.18701754386,58.79017543859649,57
India,Carrot,Carrot Root Rot,0.6119684210526316,43.255,20571.45157894737,60.80315789473684,38
Italy,Cauliflower,Cauliflower Mosaic Virus,0.6119600000000001,43.85171428571429,21201.591142857145,60.888,35
Italy,Cotton,Cotton Wilt,0.6119559322033898,42.053220338983046,16932.757457627118,59.02915254237288,59
Indonesia,Groundnut,Tikka Leaf Spot,0.6119074074074073,43.07370370370371,17524.049444444445,58.918703703703706,108
Bangladesh,Carrot,Carrot Root Rot,0.6117131578947369,42.572631578947366,18152.078684210526,58.31052631578948,38
Canada,Banana,Panama Disease,0.6116981481481482,42.45481481481482,18376.07611111111,58.687777777777775,54
Thailand,Wheat,Powdery Mildew,0.6115738461538461,42.795846153846156,16305.511076923076,60.39323076923077,65
Italy,Chickpea,Ascochyta Blight,0.6115462962962963,43.029074074074074,20756.18888888889,59.66462962962963,108
France,Pea,Pea Mosaic Virus,0.6114700000000001,43.85466666666667,17156.567,61.583333333333336,30
India,Groundnut,Tikka Leaf Spot,0.6114481481481482,43.75,17605.919166666667,61.14527777777777,108
India,Cauliflower,Cauliflower Root Rot,0.6114171428571429,44.01914285714286,22237.26314285714,61.150571428571425,35
Vietnam,Cocoa,Cocoa Mosaic Virus,0.611381081081081,41.98783783783784,18888.388918918918,58.932432432432435,37
Italy,Millet,Millet Mosaic Virus,0.6113666666666666,42.5637037037037,16115.825925925925,59.35777777777777,27
France,Coffee,Coffee Leaf Rust,0.6113083333333333,42.33509259259259,20511.02472222222,59.300925925925924,108
Vietnam,Sunflower,Downy Mildew,0.6112657407407407,42.62,17122.42685185185,58.41898148148148,108
Spain,Millet,Millet Mosaic Virus,0.6112621621621621,43.11783783783783,17069.354594594595,60.92675675675675,37
Vietnam,Pomegranate,Pomegranate Leaf Spot,0.6112452380952381,42.15571428571428,14950.325952380954,58.43214285714286,42
Papua New Guinea,Onion,Downy Mildew,0.611237037037037,41.8425,16913.74537037037,57.53037037037037,108
Germany,Guava,Guava Mosaic Virus,0.6112078947368421,41.69605263157895,17447.934736842104,59.05500000000001,38
Vietnam,Guava,Guava Root Rot,0.6111970588235294,42.068823529411766,17758.42705882353,57.79705882352941,34
USA,Sorghum,Sorghum Mosaic Virus,0.6111774193548387,44.21,18985.653548387098,61.43451612903226,31
Ghana,Sorghum,Sorghum Mosaic Virus,0.6111088235294118,44.40588235294118,15999.075294117649,61.325,34
India,Onion,Downy Mildew,0.6110462962962963,42.90574074074074,18657.070462962965,59.652314814814815,108
Ethiopia,Lentil,Lentil Rust,0.6109777777777778,42.70583333333333,18376.52898148148,60.28953703703704,108
France,Cotton,Cotton Wilt,0.610942,43.5828,18445.3222,60.2976,50
Kenya,Mung Bean,Mung Bean Root Rot,0.6108891891891892,41.685405405405405,18825.158918918918,58.73351351351351,37
Turkey,Carrot,Carrot Mosaic Virus,0.610725,42.283055555555556,19413.531944444447,59.49444444444444,36
Colombia,Maize,Northern Corn Leaf Blight,0.6106328125,43.3140625,20980.1821875,61.07265625,64
Morocco,Tomato,Bacterial Wilt,0.6106263157894737,43.927894736842106,16038.144210526316,63.04736842105264,38
Turkey,Canola,Canola Mosaic Virus,0.6105222222222223,43.578518518518514,17651.81111111111,60.0862962962963,27
France,Cauliflower,Cauliflower Mosaic Virus,0.6104837837837838,42.950540540540544,17983.93027027027,59.38432432432432,37
India,Lentil,Lentil Rust,0.6103527777777777,42.84064814814815,18253.457685185185,60.154259259259256,108
Papua New Guinea,Maize,Maize Smut,0.6098846153846154,42.928461538461534,21573.799384615384,58.344,65
Brazil,Tea,Tea Blister Blight,0.609825,43.52601851851852,19201.4737037037,60.534814814814816,108
Thailand,Garlic,Garlic Root Rot,0.6098026315789473,44.480526315789476,17295.67842105263,61.80157894736842,38
New Zealand,Pea,Pea Mosaic Virus,0.6098,42.40464285714285,17227.7975,59.03285714285715,28
Bangladesh,Eggplant,Phomopsis Blight,0.6097444444444444,43.17092592592593,17597.751296296294,58.694907407407406,108
India,Cocoa,Cocoa Leaf Spot,0.6097414634146342,43.820243902439024,18559.84,60.470975609756096,41
Bangladesh,Cauliflower,Cauliflower Root Rot,0.6096766666666668,43.37433333333333,19943.729666666666,59.062999999999995,30
Indonesia,Mung Bean,Mung Bean Root Rot,0.6096615384615385,43.31897435897436,20300.13512820513,59.460256410256406,39
Papua New Guinea,Barley,Barley Mosaic Virus,0.6096028571428571,43.11942857142857,18365.828285714284,59.19200000000001,35
Colombia,Cauliflower,Cauliflower Root Rot,0.6095735294117647,43.005,15888.373235294115,60.46235294117646,34
Bangladesh,Potato,Early Blight,0.6095309090909091,43.006,18384.160727272727,58.86000000000001,55
Colombia,Okra,Okra Leaf Spot,0.6094555555555555,43.035,17175.501666666663,60.50555555555555,36
Nigeria,Mung Bean,Mung Bean Mosaic Virus,0.6093526315789474,42.78842105263158,16322.48052631579,59.53578947368421,38
Brazil,Eggplant,Phomopsis Blight,0.6092796296296297,42.313796296296296,18473.226574074073,59.39638888888889,108
Ghana,Rice,Bacterial Leaf Blight,0.6091363636363637,42.79727272727273,18492.475454545453,58.68060606060606,33
Ghana,Pea,Pea Leaf Spot,0.6090785714285715,41.68464285714286,18475.412857142856,59.04607142857143,28
Brazil,Potato,Early Blight,0.6090771929824561,41.745438596491226,20386.73403508772,59.44017543859649,57
India,Wheat,Powdery Mildew,0.6090568965517241,43.91103448275862,18094.18344827586,61.214827586206894,58
France,Barley,Barley Mosaic Virus,0.6090228571428571,42.20942857142857,18270.951142857142,59.47885714285715,35
Kenya,Groundnut,Tikka Leaf Spot,0.6089842592592594,42.83222222222222,18415.596111111114,60.28111111111111,108
Thailand,Onion,Downy Mildew,0.6089731481481481,43.95925925925926,19120.781666666666,60.58101851851852,108
Indonesia,Maize,Northern Corn Leaf Blight,0.6089491525423728,43.096101694915255,19573.884576271186,58.85576271186441,59
Vietnam,Groundnut,Tikka Leaf Spot,0.6088324074074074,42.5575,18391.76675925926,57.8137037037037,108
Papua New Guinea,Tea,Tea Blister Blight,0.6088092592592593,42.288888888888884,19263.26462962963,58.017129629629636,108
USA,Wheat,Wheat Rust,0.6087411764705882,42.23431372549019,17636.978039215686,59.22098039215686,51
Ghana,Sunflower,Downy Mildew,0.6087342592592593,42.9775,18570.310185185186,59.74759259259259,108
Ghana,Okra,Okra Mosaic Virus,0.6084941176470589,42.75558823529412,18038.52764705882,60.23294117647059,34
India,Canola,Canola Root Rot,0.6084558823529411,44.137352941176474,19262.34911764706,60.928529411764714,34
Spain,Banana,Black Sigatoka,0.608446511627907,42.57232558139535,18339.436279069767,59.21186046511628,43
Thailand,Millet,Millet Root Rot,0.6083057142857143,42.05142857142857,18206.460285714285,58.71885714285714,35
Indonesia,Lentil,Lentil Rust,0.6082953703703703,41.732499999999995,17890.47212962963,57.565185185185186,108
Nigeria,Apple,Apple Scab,0.6082398148148148,42.3962962962963,18806.54509259259,59.98796296296296,108
India,Rice,Bacterial Leaf Blight,0.6082264705882353,41.243529411764705,15828.740588235296,58.53735294117647,34
Mexico,Wheat,Wheat Rust,0.6081894736842106,44.17859649122807,21756.264736842106,62.85754385964913,57
India,Garlic,Garlic Root Rot,0.6081727272727273,43.25666666666667,18913.03818181818,59.99484848484848,33
Canada,Potato,Late Blight,0.6081446428571429,42.52410714285714,18176.67767857143,58.46660714285714,56
Argentina,Potato,Late Blight,0.6081290909090908,42.79127272727273,16912.83509090909,58.94927272727273,55
Bangladesh,Okra,Okra Mosaic Virus,0.6081209302325582,41.59372093023256,16854.34093023256,56.89883720930233,43
USA,Potato,Late Blight,0.6081,42.87634615384616,20830.378653846154,60.02884615384615,52
South Africa,Tomato,Bacterial Wilt,0.6080636363636364,41.38666666666666,17679.122121212124,60.60181818181819,33
Papua New Guinea,Sunflower,Downy Mildew,0.6080231481481482,42.70962962962963,18221.074814814816,58.34703703703704,108
Ukraine,Sugarcane,Red Rot,0.6079903846153847,43.86038461538462,20038.37826923077,60.23557692307692,52
Colombia,Apple,Apple Scab,0.6079537037037037,43.322037037037035,20660.390185185188,60.24601851851852,108
Bangladesh,Cocoa,Cocoa Leaf Spot,0.6079243902439024,42.62658536585366,20626.908780487804,58.896829268292684,41
Kenya,Pomegranate,Pomegranate Mosaic Virus,0.6078785714285714,42.047380952380955,16955.424047619046,59.64071428571428,42
Morocco,Rice,Bacterial Leaf Blight,0.6078300000000001,43.34325,19061.3505,62.827999999999996,40
Argentina,Rice,Rice Blast,0.6077837209302325,42.56511627906977,15222.507441860467,59.61441860465116,43
Bangladesh,Millet,Millet Mosaic Virus,0.6077193548387098,43.697096774193554,18813.105806451615,59.04548387096774,31
Kenya,Potato,Early Blight,0.607698076923077,42.893846153846155,18987.669807692306,59.894615384615385,52
Brazil,Cucumber,Downy Mildew,0.6075388888888889,43.17527777777778,17990.113796296297,60.37722222222222,108
New Zealand,Banana,Black Sigatoka,0.6075347826086956,42.14021739130435,18354.82956521739,59.30304347826087,46
Turkey,Chickpea,Ascochyta Blight,0.6074638888888889,42.94268518518519,16982.26898148148,59.8712962962963,108
USA,Rice,Rice Tungro Virus,0.6074270270270271,42.94783783783784,17941.62027027027,60.25027027027028,37
Vietnam,Tea,Tea Blister Blight,0.607275,42.21333333333333,18332.404074074075,58.62898148148148,108
Papua New Guinea,Groundnut,Tikka Leaf Spot,0.6072731481481481,42.79342592592592,20004.530185185184,58.68212962962963,108
China,Coffee,Coffee Leaf Rust,0.6072537037037037,42.76731481481482,16394.674444444445,59.27537037037037,108
Papua New Guinea,Lentil,Lentil Rust,0.6071972222222222,42.74194444444444,18484.952222222222,58.31407407407408,108
Australia,Banana,Panama Disease,0.607116129032258,44.01064516129032,20727.22887096774,62.99935483870968,62
Kenya,Cucumber,Downy Mildew,0.6070564814814815,42.840833333333336,19126.505833333333,60.113055555555555,108
Ethiopia,Mung Bean,Mung Bean Root Rot,0.6069166666666667,42.57541666666667,18053.320833333335,59.70291666666666,24
Papua New Guinea,Millet,Millet Root Rot,0.6068027027027026,42.66162162162162,19796.206486486488,58.452432432432424,37
Ethiopia,Tea,Tea Blister Blight,0.6067222222222222,42.07990740740741,19408.32537037037,59.19935185185185,108
Kenya,Garlic,Garlic Leaf Spot,0.6066710526315789,43.11157894736842,19770.105,60.69026315789474,38
Papua New Guinea,Apple,Apple Scab,0.6066055555555556,42.25092592592593,17197.38888888889,57.74314814814815,108
Kenya,Eggplant,Phomopsis Blight,0.6065814814814815,43.0487962962963,18937.85027777778,60.11351851851852,108
USA,Banana,Black Sigatoka,0.6065,41.76461538461539,19817.40730769231,58.31519230769231,52
Ukraine,Wheat,Wheat Rust,0.6064896551724138,42.34379310344828,18268.544137931036,59.17879310344827,58
Ghana,Millet,Millet Root Rot,0.6064775,43.9935,20113.95325,61.0005,40
Ghana,Lentil,Lentil Rust,0.6064203703703703,42.87796296296296,16921.126666666667,59.731203703703706,108
Vietnam,Barley,Barley Root Rot,0.6062805555555556,42.460277777777776,19867.122222222224,58.05944444444444,36
Kenya,Lentil,Lentil Rust,0.6062407407407407,42.8012037037037,17721.0475,60.14685185185185,108
France,Banana,Black Sigatoka,0.6061927272727273,42.424181818181815,16330.415636363636,59.280727272727276,55
Spain,Soybean,Soybean Rust,0.6059361111111111,42.42351851851851,17715.215,58.90240740740741,108
Thailand,Pomegranate,Pomegranate Mosaic Virus,0.6058769230769231,42.11923076923077,19326.417307692307,59.971923076923076,26
China,Garlic,Garlic Mosaic Virus,0.6058181818181818,43.406969696969696,17777.742121212123,59.800909090909094,33
Kenya,Barley,Barley Leaf Spot,0.6057925,44.078250000000004,19012.68825,61.059000000000005,40
India,Pea,Pea Root Rot,0.6057739130434783,42.94391304347826,18098.509347826086,59.93108695652174,46
South Africa,Rice,Bacterial Leaf Blight,0.6057176470588236,43.394411764705886,18834.08529411765,63.87558823529412,34
Kenya,Tea,Tea Blister Blight,0.6056879629629629,43.61712962962962,18104.757222222222,60.321111111111115,108
Ghana,Sorghum,Sorghum Leaf Spot,0.6055975609756098,42.91829268292683,19080.719024390244,60.04463414634146,41
